status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
228735667216_10155233282182217,b'A Texas city is making residents sign a pledge to not boycott Israel in exchange for Hurricane Harvey relief aid.',b'US city links storm aid to Israel pledge',link,http://www.bbc.com/news/world-us-canada-41688999?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 17:41:01,4911,624,899,1983,95,699,115,89,1930,0,-0.3089139344262295,world,us
228735667216_10155232859702217,b'A Canadian judge found that a man was not guilty of rape because the man believed he could have sex with his wife whenever he wanted.',b'Canadian man not guilty of raping wife',link,http://www.bbc.com/news/world-us-canada-41699245?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 15:16:43,18912,1832,1719,4734,119,1502,163,522,11872,0,-0.42714064042883343,world,us
228735667216_10155232651032217,"b""The crackdown comes after a suspected 'vampire' was set on fire, and another was stoned to death.""","b""Malawi goes after 'vampire' lynch mobs""",link,http://www.bbc.co.uk/news/world-africa-41692944?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 13:55:43,4070,544,556,3012,49,477,98,167,267,0,-0.13563327032136105,world,africa
228735667216_10155231862257217,"b'One senior UK politician called President Donald J. Trump ""ignorant"" for linking a rise in crime to ""radical Islamic terror"".'","b""Anger over Trump's UK crime tweet""",link,http://www.bbc.co.uk/news/uk-politics-41695667?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 10:47:06,8068,2021,1091,5843,89,116,784,114,1122,0,-0.08157303370786517,uk,politics
228735667216_10155231735532217,"b'A suicide bomber has attacked a Shia mosque in the Afghan capital, Kabul.'","b""Suicide bomb in Kabul mosque 'kills many'""",link,http://www.bbc.co.uk/news/world-asia-41699320?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 09:51:01,13119,615,1397,4914,62,236,65,6148,1694,0,-0.47014015843997564,world,asia
228735667216_10155231649342217,"b'The founder of Just For Laughs, the largest comedy festival in the world, has been accused of sexually abusing and harassing at least nine women.'",b'Canadian producer accused of sex abuse',link,http://www.bbc.com/news/world-us-canada-41685262?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 09:07:20,1803,233,155,1293,21,135,52,54,248,0,-0.22450980392156863,world,us
228735667216_10155231564722217,"b""The sky will be filled with shooting stars this weekend - thanks to debris from Halley's Comet. \xe2\x98\x84\xef\xb8\x8f""",b'Meteor shower to fill weekend skies',link,http://www.bbc.co.uk/news/uk-41694290?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 08:34:34,13094,693,2853,11793,809,476,7,5,4,0,0.3101460415065334,uk,
228735667216_10155231334872217,"b""It's the first time he's missed a show in 13 years.""",b'Bruno Tonioli to miss Strictly shows',link,http://www.bbc.co.uk/news/entertainment-arts-41692243?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 06:44:00,1355,225,77,1136,23,86,7,101,2,0,-0.16666666666666666,entertainment,arts
228735667216_10155231264952217,"b""Could the plane's wreckage finally be found?""",b'US company to restart MH370 search',link,http://www.bbc.co.uk/news/world-asia-41691794?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 06:07:33,3406,151,184,3186,53,135,11,16,5,0,0.09772727272727273,world,asia
228735667216_10155231143842217,"b""The Oscar-winning actress Lupita Nyong'o is the latest to make claims about the movie mogul Harvey Weinstein.""","b""Nyong'o accuses Weinstein of harassment""",link,http://www.bbc.co.uk/news/entertainment-arts-41691454?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 04:53:18,3080,258,113,2389,43,147,29,425,47,0,-0.2894356005788712,entertainment,arts
228735667216_10155231029642217,"b""These are the people who clear the debris, bodies and booby traps left behind after the world's worst catastrophes.""","b'Who cleans up after hurricanes, earthquakes and war?'",link,http://www.bbc.co.uk/news/resources/idt-d7bc8641-9c98-46e7-9154-9dd6c5fe925e?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 04:12:53,1367,39,159,1225,28,37,2,75,0,0,-0.15845070422535212,,
228735667216_10155230975827217,"b""University of Oxford and University of Cambridge are both spending lots of money on trying to get a broader mix of students through their doors - but it doesn't seem to be working.""",b'Oxbridge even posher than we thought',link,http://www.bbc.co.uk/news/education-41664459?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 03:39:02,4644,420,435,4142,66,62,276,56,42,0,0.24302788844621515,education,
228735667216_10155230847297217,b'Theresa May wants to move on to trade talks - but her fellow EU leaders are expected to say there has not been enough progress in negotiations.',b'UK PM urges new dynamic in Brexit talks',link,http://www.bbc.co.uk/news/uk-politics-41684111?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 02:05:06,1496,284,74,1343,24,14,96,8,11,0,0.3300653594771242,uk,politics
228735667216_10155230782162217,"b'""Air pollution is reaching crisis point worldwide.""\n\nBangladesh and Somalia are the worst affected, while the UK is faring worse than many countries in western Europe and the US.'",b'Pollution linked to one in six deaths',link,http://www.bbc.co.uk/news/health-41678533?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-20 01:13:54,3891,213,785,2921,31,212,21,629,77,0,-0.3371134020618557,health,
228735667216_10155229891317217,"b'Donald J. Trump says he owns this painting, but Chicago Institute of Art says his is a fake.'","b""Trump's Renoir painting not real - museum""",link,http://www.bbc.com/news/world-us-canada-41686623?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 18:40:06,23730,1848,2290,9800,443,373,13006,56,52,0,0.47885857860732234,world,us
228735667216_10155229806787217,"b'In one of the earliest letters, Barack Obama wrote:\n""I trust you know that I miss you, that my concern for you is as wide as the air, my confidence in you as deep as the sea, my love rich and plentiful.""'","b""Obama's letters to college girlfriend""",link,http://www.bbc.co.uk/news/world-us-canada-41683385?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 18:01:30,15221,818,1162,12155,2284,536,213,17,16,0,0.4018264840182648,world,us
228735667216_10155229780242217,"b'What goes on behind closed door, unofficial talks between US and North Korea?'","b""How to talk to the world's most secretive country""",link,http://www.bbc.co.uk/news/world-us-canada-39569786?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 17:46:34,1351,82,87,1279,35,25,11,0,1,0,0.3125,world,us
228735667216_10155229532657217,"b""Thousands of people have said they will attend a protest rally against white supremacist Richard Spencer's visit.""",b'University of Florida braces for white nationalist speech',link,http://www.bbc.co.uk/news/world-us-canada-41683713?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 16:27:48,2856,252,125,2472,87,39,36,35,187,0,-0.12890625,world,us
228735667216_10155228972542217,"b""Nice sett-up you've got here!""",b'Badger found napping in cat bed',link,http://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-41683405?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 15:04:49,15335,964,1472,11306,2131,328,1557,6,7,0,0.45606850335070737,uk,scotland
228735667216_10155228849947217,b'Passengers complained they were nibbled by bed bugs during an overnight flight from Vancouver to London.',b'British Airways apologises for bed bugs',link,http://www.bbc.com/news/world-us-canada-41685266?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 14:11:14,14823,1766,2939,5743,77,6034,1928,286,755,0,0.05308370044052863,world,us
228735667216_10155228504322217,b'Reality Check: Is crime up or down?',b'Crime figures pass 5 million mark in England and Wales',link,http://www.bbc.co.uk/news/uk-41677046?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 12:20:06,1066,283,104,876,26,37,18,28,81,0,-0.17105263157894737,uk,
228735667216_10155228366267217,"b'British Film Institute has withdrawn Harvey Weinstein\'s 2002 fellowship - its highest honour - over ""appalling conduct"".'",b'Harvey Weinstein stripped of BFI Fellowship',link,http://www.bbc.co.uk/news/entertainment-arts-41664814?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 11:40:08,2218,198,83,1999,89,22,101,1,6,0,0.4178082191780822,entertainment,arts
228735667216_10155228154582217,b'Have you noticed there seem to be far fewer squashed insects on car windcreens?',b'Alarm over decline in flying insects',link,http://www.bbc.co.uk/news/science-environment-41670472?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 10:21:29,3161,609,733,2234,33,312,31,530,21,0,-0.2626752966558792,science,environment
228735667216_10155228086987217,"b'Nicknamed ""Russia\'s Paris Hilton"", Ksenia Sobchak says she wants to be a voice for those who cannot be candidates.'",b'Russian socialite in Kremlin presidential bid',link,http://www.bbc.co.uk/news/world-europe-41669676?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 09:50:07,1259,98,50,1150,30,10,62,3,4,0,0.38990825688073394,world,europe
228735667216_10155227904952217,b'Here are five reasons why this snowballing story is so damaging to the US President.',"b""Five reasons Donald Trump's widow story stings""",link,http://www.bbc.co.uk/news/world-us-canada-41674735?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 08:35:25,17175,1350,1449,12139,116,143,84,3252,1441,0,-0.4460881652104845,world,us
228735667216_10155227818457217,b'Eye experts say wearing these type of lenses could lead to sight loss.',"b""Novelty contact lenses 'an eye risk'""",link,http://www.bbc.co.uk/news/health-41678947?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 07:50:07,1937,264,570,1724,21,144,18,20,10,0,0.02112676056338028,health,
228735667216_10155227669082217,"b""Legally in the UK, consent lies with the deceased, but in practice, relatives' wishes are always respected.""",b'Hundreds of families block organ donation',link,http://www.bbc.co.uk/news/health-41671600?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 06:30:13,3231,474,414,1647,24,80,1,543,936,0,-0.45896464646464646,health,
228735667216_10155227404597217,"b""At 37, Jacinda Ardern is set to be New Zealand's youngest prime minister since 1856.""",b'Labour newcomer to head NZ government',link,http://www.bbc.co.uk/news/world-asia-41675801?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 04:30:05,7067,182,476,6350,443,231,18,7,18,0,0.30404463040446306,world,asia
228735667216_10155227259572217,b'Spain is to begin the process of imposing direct rule on Catalonia after a disputed independence vote.',"b""Spain to suspend Catalonia's autonomy""",link,http://www.bbc.co.uk/news/world-europe-41678086?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 03:47:52,10058,813,1595,6075,251,1435,148,319,1830,0,-0.21968365553602812,world,europe
228735667216_10155227133682217,b'There are fears that this may lead to civil unrest in Catalonia.',b'Catalonia: Spain ultimatum looms over independence push',link,http://www.bbc.co.uk/news/world-europe-41675105?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 02:19:31,2956,287,197,2607,81,136,44,57,31,0,0.05300859598853868,world,europe
228735667216_10155227031692217,"b'Theresa May says the future of British and EU nationals has always been her ""first priority"".'",b'Brexit: Theresa May offers more assurances to EU citizens',link,http://www.bbc.co.uk/news/uk-politics-41672097?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 01:20:45,1385,213,66,1177,42,9,142,2,13,0,0.40625,uk,politics
228735667216_10155226969872217,b'Best not to set your watches by Big Ben.',b'Big Ben will chime again in November - but it may be inaccurate',link,http://www.bbc.co.uk/news/uk-41669403?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-19 00:36:57,2379,119,157,2121,41,114,82,18,3,0,0.19767441860465115,uk,
228735667216_10155226865307217,"b""Many say Narendra Modi's characteristic bluster and bombast have begun to wane.""","b""Is India's Modi losing his mojo?""",link,http://www.bbc.co.uk/news/world-asia-india-41563751?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 23:21:06,2123,419,136,1837,44,12,201,5,24,0,0.3776223776223776,world,asia
228735667216_10155226791972217,"b""Will Shinzo Abe become the longest-serving political leader in Japan's post-war history?""","b""Japan's snap election - explained""",link,http://www.bbc.co.uk/news/world-asia-41329669?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 22:41:42,1143,30,47,1076,34,20,1,1,11,0,0.17164179104477612,world,asia
228735667216_10155226715722217,"b'The United Nations calls it ""a textbook example of ethnic cleansing"".'","b""Myanmar Rohingya: 'The world's fastest growing refugee crisis'""",link,http://www.bbc.co.uk/news/world-asia-41566561?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 22:02:38,11929,544,1719,7452,66,68,92,3585,666,0,-0.4571141389323207,world,asia
228735667216_10155226606892217,b'A controversial new law in Quebec forbids people from wearing face coverings when giving or receiving a public service.',b'Quebec bans niqab for public buses and hospitals',link,http://www.bbc.com/news/world-us-canada-41669614?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 21:10:04,19344,1831,1278,16174,1567,220,157,185,1041,0,0.07854889589905363,world,us
228735667216_10155226431657217,b'Even Prime Minister Justin Trudeau teared up remembering Gord Downie.',b'Canadians mourn Tragically Hip singer Gord Downie',link,http://www.bbc.com/news/world-us-canada-41670253?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 20:30:04,1941,115,106,1424,121,7,4,383,2,0,-0.2514506769825919,world,us
228735667216_10155226306792217,"b'The head of the NFL said about half a dozen players are still protesting and the league would work ""to get that to zero"".'","b""NFL won't make players stand for anthem""",link,http://www.bbc.co.uk/news/world-us-canada-41672487?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 20:01:18,3951,501,113,3164,477,25,54,15,216,0,0.1905972045743329,world,us
228735667216_10155226200452217,"b'The passenger says champagne was promised in the brochure. \nInstead, he got sparkling wine. \xf0\x9f\x8d\xbe'",b'Airline sued for not serving champagne',link,http://www.bbc.com/news/world-us-canada-41669611?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 19:10:01,8626,1776,731,4891,287,217,3141,35,55,0,0.4468540829986613,world,us
228735667216_10155226129042217,"b""It is the second-largest US outbreak of hepatitis A in the past 20 years and has wreaked havoc among California's homeless population.""",b'California hepatitis death toll hits 19',link,http://www.bbc.co.uk/news/world-us-canada-41660456?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 18:29:40,2279,143,401,1281,21,256,9,692,20,0,-0.34168336673346694,world,us
228735667216_10155226016997217,"b'A couple and two others were reportedly taken by suspected militants last week, Nigerian police have said.'","b""'Four Britons' kidnapped in Nigeria""",link,http://www.bbc.co.uk/news/uk-41669074?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 17:42:41,1556,127,111,1142,32,77,6,262,37,0,-0.31521739130434784,uk,
228735667216_10155225876097217,b'Could rising levels of household debt and stagnating wages be putting a strain on marriages? The UK charity Relate believes so.',b'Divorce numbers highest since 2009',link,http://www.bbc.co.uk/news/uk-41669400?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 16:33:05,1563,210,97,1323,41,26,19,149,5,0,-0.19583333333333333,uk,
228735667216_10155225663062217,"b""Roselyn Akombe, a senior election official in Kenya, says she fears for her life ahead of next week's presidential election re-run.""",b'Kenyan official flees to US before poll',link,http://www.bbc.co.uk/news/world-africa-41660880?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 14:55:06,1590,156,99,1316,38,88,13,123,12,0,-0.15328467153284672,world,africa
228735667216_10155225270857217,"b'Bodyform decided to ditch the blue liquid, saying it wants to confront the taboos about periods.'","b""Sanitary towel advert features red 'blood'""",link,http://www.bbc.co.uk/news/uk-41666280?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 13:00:30,54980,3563,2890,47970,4982,1192,536,40,260,0,0.37218259629101286,uk,
228735667216_10155224897352217,"b'""Skinny Tan"" \xe2\x80\x94 launched with the help of Dragons\' Den money \xe2\x80\x94 broke ad rules over claims it tones cellulite.'","b""Dragons' Den-backed fake tan misled users""",link,http://www.bbc.co.uk/news/entertainment-arts-41664183?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 12:10:11,3516,135,74,3283,62,40,118,4,9,0,0.3583690987124464,entertainment,arts
228735667216_10155224798317217,"b'A Maryland judge said the latest version of the travel ban ""generally resembles President Trump\'s earlier description of the Muslim ban"".'",b'Second judge stops new Trump travel ban',link,http://www.bbc.co.uk/news/world-us-canada-41668665?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 11:30:29,2874,212,121,2425,192,9,176,10,62,0,0.32962138084632514,world,us
228735667216_10155224710612217,"b'""I felt a strange sensation, as if she was vulnerable and I had some kind of power"".'","b""#IDidThat - one man's powerful reply to #MeToo""",link,http://www.bbc.co.uk/news/blogs-trending-41663380?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 10:50:07,4658,186,698,3926,330,320,19,44,19,0,0.1953551912568306,blogs,trending
228735667216_10155224638247217,b'Lady and Lord Somerleyton are offering a cash reward for this emerald & diamond pendant \xe2\x80\x94 which was lost in Morrisons.',b'Aristocrat loses heirloom in supermarket',link,http://www.bbc.co.uk/news/uk-england-suffolk-41666690?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 10:17:38,4399,903,707,2506,47,887,834,122,3,0,0.19968304278922344,uk,england
228735667216_10155224526562217,"b'Dubbed Canada\'s ""unofficial poet laureate"", Gord Downie died following a battle with brain cancer.'","b""Tragically Hip's Gord Downie dead at 53""",link,http://www.bbc.com/news/world-us-canada-41669610?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 09:21:36,1948,77,198,961,80,13,3,890,1,0,-0.4093211752786221,world,us
228735667216_10155224416607217,b'A controversial phone helpline for people on Universal Credit is to be made free of charge.',b'Universal Credit helpline charges scrapped',link,http://www.bbc.co.uk/news/uk-politics-41659504?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 08:39:45,1537,152,107,1476,28,9,16,5,3,0,0.29508196721311475,uk,politics
228735667216_10155223964572217,"b'""He knew what he signed up for"" - US President President Donald J. Trump allegedly told the widow of a soldier killed in an ambush in Niger.'","b""Trump 'insensitive' to soldier's widow - lawmaker says""",link,http://www.bbc.co.uk/news/world-us-canada-41663609?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 05:00:52,9104,1862,938,3654,36,416,115,768,4115,0,-0.43412844036697246,world,us
228735667216_10155223771052217,b'And it goes up to \xc2\xa3150 if there is a delay in payment. \xf0\x9f\x99\x84',"b""'Go to the dentist and get fined \xc2\xa3100'""",link,http://www.bbc.co.uk/news/education-41639456?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 04:10:03,2280,228,223,1801,22,148,20,41,248,0,-0.2578288100208768,education,
228735667216_10155223691362217,"b""Saturday's deadly truck bomb attack in Somalia killed at least 267 people but people are wondering where the hashtags of solidarity are.""","b""Why 'Pray for Mogadishu' isn't trending""",link,http://www.bbc.co.uk/news/blogs-trending-41651176?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 03:26:42,16603,772,4500,8893,323,143,41,6996,207,0,-0.443514915693904,blogs,trending
228735667216_10155223529837217,"b'Game of Thrones actress Lena Headey has detailed a horrifying encounter with disgraced Hollywood mogul Harvey Weinstein after she rejected his sexual advances. \n\n""The energy shifted. My whole body went into high alert.\n\nHe was silent after I spoke, furious,"" she admitted.'",b'BBC Entertainment News',link,http://www.bbc.co.uk/news/entertainment-arts-41650350,2017-10-18 01:30:12,3821,237,1,2181,32,131,21,859,597,0,-0.4277439024390244,entertainment,arts
228735667216_10155223486817217,"b'""Nobody puts fire safety in the corner"" \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f Kent Fire and Rescue Service.'","b""UK Firefighters' Dirty Dancing parody is a hit""",link,http://www.bbc.co.uk/news/uk-england-kent-41652639?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-18 00:55:02,4308,242,752,3470,199,9,629,1,0,0,0.493436754176611,uk,england
228735667216_10155223403692217,"b'One of the worst massacres of the 20th Century saw 500,000 people killed in Indonesia.'",b'US embassies knew about 1960s Indonesia mass killings',link,http://www.bbc.co.uk/news/world-asia-41651047?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 23:45:43,4620,265,678,3249,28,157,10,782,394,0,-0.4150255288110868,world,asia
228735667216_10155223188517217,b'A seventh man survived after being stranded at sea for 12 hours.',b'Six fishermen missing off Australia coast',link,http://www.bbc.co.uk/news/world-australia-41660981?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 21:36:02,2274,34,96,1943,24,65,1,236,5,0,-0.32628398791540786,world,australia
228735667216_10155223111392217,b'All eyes on China and its Communist Party congress.',"b""China's biggest and most important political event begins""",link,http://www.bbc.co.uk/news/world-asia-china-41647872?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 20:53:44,4102,217,343,3791,74,158,43,6,30,0,0.1302250803858521,world,asia
228735667216_10155222137762217,"b""A judge in Hawaii has put a temporary restraining order on the third attempt of Trump's travel ban policy, a few hours before it could take effect.""","b""Trump's latest travel ban order blocked""",link,http://www.bbc.com/news/world-us-canada-41659724?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 14:15:21,23237,487,1354,18453,1940,96,2543,19,186,0,0.44711538461538464,world,us
228735667216_10155221935372217,"b""The governor of Florida has activated the National Guard ahead of white nationalist Richard Spencer's appearance at a state campus.""","b""Florida declares emergency before Spencer's speech""",link,http://www.bbc.co.uk/news/world-us-canada-41654975?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 13:00:21,3733,390,397,3042,89,302,140,58,102,0,0.049927641099855286,world,us
228735667216_10155221672017217,b'Former England captain Terry Butcher had spoken about how proud he was of his son Christopher for his military service.',"b""'Hero' son of ex-England footballer dies""",link,http://www.bbc.co.uk/news/uk-england-suffolk-41650856?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 11:40:04,5590,162,170,3376,161,24,5,2020,4,0,-0.4196025293586269,uk,england
228735667216_10155221565457217,"b'Firefighters suspect a blowtorch was used to burn spiders from under the trailer in Tucson, Arizona.'","b""Trailer fire 'caused by spider burning'""",link,http://www.bbc.co.uk/news/world-us-canada-41651046?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 11:00:37,4106,1424,1546,2255,35,523,1196,70,27,0,0.3063209076175041,world,us
228735667216_10155221390522217,"b'The new baby will be fifth in line to the throne, after its grandfather, father and older siblings.'",b'Royal baby due in April',link,http://www.bbc.co.uk/news/uk-41655914?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 09:55:59,15614,720,453,14417,959,181,32,5,20,0,0.40350877192982454,uk,
228735667216_10155221228982217,b'How have house prices changed in your area in the last 10 years? \n\nUse our calculator to find out. \xf0\x9f\x8f\xa0',b'House prices in the UK are lower in many areas',link,http://www.bbc.co.uk/news/business-41582755?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 09:10:04,1171,127,130,1115,16,29,5,5,1,0,0.13392857142857142,business,
228735667216_10155221117567217,b'The 10-year-old was sitting on a railing so his mum could take a picture.',b'Boy survives 30-metre fall at Niagara Falls',link,http://www.bbc.com/news/world-us-canada-41604499?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 08:29:47,8464,662,749,4657,47,2971,44,188,557,0,-0.08589440504334121,world,us
228735667216_10155221002532217,b'Retailers have removed the outfit after a social media backlash over its portrayal of the Holocaust victim.',"b""'Anne Frank' costume sparks controversy""",link,http://www.bbc.co.uk/news/world-us-canada-41651066?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 07:49:22,3043,604,260,1998,29,242,103,85,586,0,-0.2578947368421053,world,us
228735667216_10155220945757217,"b'When Carrie Fisher found out her friend was being sexually harassed, she did this.'","b""Carrie Fisher sent a cow's tongue to a harasser""",link,http://www.bbc.co.uk/news/entertainment-arts-41650345?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 07:28:50,13870,375,1150,10650,2272,137,795,6,10,0,0.4737577639751553,entertainment,arts
228735667216_10155220823582217,b'Schools remain shut and hundreds of thousands are without power in Ireland and the UK.',b'Thousands without power after Ophelia',link,http://www.bbc.co.uk/news/uk-41647852?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 06:40:04,1426,42,150,889,22,161,3,350,1,0,-0.30353817504655495,uk,
228735667216_10155220745657217,b'14 million people watched the show at its peak.',b'Crimewatch axed by BBC after 33 years',link,http://www.bbc.co.uk/news/entertainment-arts-41648972?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 06:00:01,3142,673,324,1903,30,449,15,632,113,0,-0.2824858757062147,entertainment,arts
228735667216_10155220666107217,"b""It's not that easy to find out. \xf0\x9f\xa4\x94""",b'How toxic is your car exhaust?',link,http://www.bbc.co.uk/news/resources/idt-sh/how_toxic_is_your_car_exhaust?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 05:10:04,1210,110,79,1157,19,29,3,2,0,0,0.18867924528301888,,
228735667216_10155220549932217,"b""The fall in the pound since last year's Brexit vote has helped to push up inflation.""",b'UK inflation at highest since April 2012',link,http://www.bbc.co.uk/news/business-41649498?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 04:30:06,2831,359,289,2255,28,74,83,227,164,0,-0.24305555555555555,business,
