status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
5863113009_10155950403393010,"b""Are you there, Vin Scully? It's me, a Dodger fan.\n\nVia Los Angeles Times Opinion.""",b'Dodger fans make an appeal to their highest power: Vin Scully',link,http://www.latimes.com/opinion/readersreact/la-ol-le-dodgers-world-series-vin-scully-20171021-story.html,2017-10-20 18:40:00,3315,91,266,2761,514,4,32,4,0,0,0.4891696750902527,opinion,readersreact
5863113009_10155950381173010,b'Jane Doe is 15 weeks pregnant.',b'Appeals court delays abortion for immigrant held in federal detention',link,http://www.latimes.com/politics/la-na-immigrant-abortion-20171020-story.html,2017-10-20 18:08:18,239,68,15,73,4,6,4,35,117,0,-0.43373493975903615,politics,
5863113009_10155949996888010,"b""Given all the ink spilled over Trump's rhetoric, why has so little attention been paid to his administration's actual attacks on the news media?\n\nvia Los Angeles Times Opinion""","b""Which is worse, Trump's anti-media rhetoric, or his prosecution of 2 journalists?""",link,http://www.latimes.com/opinion/op-ed/la-oe-johnson-real-media-threats-20171020-story.html,2017-10-20 17:25:00,232,82,61,118,4,8,13,7,82,0,-0.3157894736842105,opinion,op-ed
5863113009_10155950141803010,"b'""I didn\'t think anyone would believe me. I was nobody. Why would they?""'",b'1980s actress Heather Kerr says Harvey Weinstein made her touch his genitals',link,http://www.latimes.com/entertainment/la-et-weinstein-heather-kerr-gloria-allred-20171020-story.html#nt=oft12aH-1gp2,2017-10-20 16:55:01,470,94,32,142,4,23,9,180,112,0,-0.4253048780487805,entertainment,
5863113009_10155950137793010,"b""This part of the Republican tax plan would ensure the rich don't benefit more than the middle class, the House Speaker said.""",b'Paul Ryan says tax overhaul will include a fourth bracket aimed at the wealthy',link,http://www.latimes.com/business/la-fi-ryan-taxes-wealthy-20171020-story.html,2017-10-20 16:25:01,228,121,28,61,5,8,107,1,46,0,0.19461077844311378,business,
5863113009_10155949939113010,b'The Oscar-winning actress thought her uncomfortable encounters with Harvey Weinstein were unique \xe2\x80\x93 until now.',"b""As more women speak up, Lupita Nyong'o tells her story of inappropriate Harvey Weinstein encounters""",link,http://www.latimes.com/entertainment/la-et-entertainment-news-updates-lupita-nyongo-harvey-weinstein-1508509132-htmlstory.html,2017-10-20 15:55:00,133,15,10,91,7,1,0,31,3,0,-0.32142857142857145,entertainment,
5863113009_10155949886068010,b'The numbers are in. From columnist Michael Hiltzik:',"b'By attacking Obamacare, Trump drove up the number of uninsured Americans by 3.5 million'",link,http://www.latimes.com/business/hiltzik/la-fi-hiltzik-trump-obamacare-uninsured-20171020-story.html,2017-10-20 15:23:00,1234,154,806,251,7,34,18,156,768,0,-0.4572736520854527,business,hiltzik
5863113009_10155949950538010,b'His dream: Get from D.C. to New York in 29 minutes.',b'Elon Musk gets OK to start digging in early step toward hyperloop dream',link,http://www.latimes.com/business/technology/la-fi-tn-boring-company-maryland-20171020-story.html,2017-10-20 14:50:29,227,20,25,200,13,13,1,0,0,0,0.25925925925925924,business,technology
5863113009_10155949762853010,"b'At one point, Telsa was producing about three cars a day. The normal auto-industry pace is one car per minute.'","b""'Production hell' of Tesla's Model 3 is testing Elon Musk's fix-as-you-go carmaking model""",link,http://www.latimes.com/business/autos/la-fi-hy-tesla-musk-model3-manufacturing-20171020-story.html,2017-10-20 14:24:00,125,26,21,88,5,16,15,1,0,0,0.25675675675675674,business,autos
5863113009_10155949834833010,"b'The white nationalist who shot ""with the intent to kill"" has been charged with attempted murder.'","b'White nationalist shot at protesters after Richard Spencer speech in Florida, police say'",link,http://www.latimes.com/nation/la-na-richard-spencer-speech-20171020-story.html,2017-10-20 14:04:58,1515,154,422,778,20,178,11,24,504,0,-0.33717774762550884,nation,
5863113009_10155949701268010,b'The two bodies were first found locked in an embrace.',"b'Missing couple in Joshua Tree died in murder-suicide, investigators say'",link,http://www.latimes.com/local/lanow/la-me-ln-joshua-tree-murder-suicide-20171020-story.html,2017-10-20 13:44:00,1403,127,108,325,8,261,3,749,57,0,-0.3687384044526902,local,lanow
5863113009_10155949272058010,"b'While some sexual violence is obvious, a lot of what makes abuse possible happens in small, quiet, deceptive ways.\n\nvia Los Angeles Times Opinion'","b'My teacher, the predator'",link,http://www.latimes.com/opinion/op-ed/la-oe-safier-koetters-marlborough-20171020-htmlstory.html,2017-10-20 13:20:00,182,15,46,120,1,5,0,28,28,0,-0.4435483870967742,opinion,op-ed
5863113009_10155949544788010,b'Trump is sparking a revival for college Republicans in California.',"b""In California, a battle brews over the 'future and soul' of college Republicans""",link,http://www.latimes.com/local/lanow/la-me-conservative-college-students-20171020-story.html,2017-10-20 12:44:00,145,72,14,76,13,7,39,3,7,0,0.30434782608695654,local,lanow
5863113009_10155949452398010,b'He told his mother he would hit a home run. He hit 3.',"b""Mother of Dodgers' Kik\xc3\xa9 Hernandez watched son's 3-homer game on generator-powered TV in Puerto Rico""",link,http://www.latimes.com/sports/sportsnow/la-sp-dodgers-hernandez-puerto-rico-20171020-story.html,2017-10-20 12:02:00,9100,98,578,7160,1693,78,5,161,3,0,0.395360824742268,sports,sportsnow
5863113009_10155949270228010,"b'Looks like someone caught ""Hamilton"" fever.'","b'This Los Angeles representative spent $105,500 on Hamilton tickets'",link,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-this-los-angeles-representative-spent-1508451880-htmlstory.html,2017-10-20 11:20:00,81,19,14,40,2,20,3,1,15,0,-0.13414634146341464,politics,essential
5863113009_10155949255168010,"b'The story shared by one lobbyist, Pamela Lopez, of a legislator masturbating in front of her in a bar bathroom has sparked investigations.'","b""If a lobbyist is sexually harassed in California's Capitol, there's not much they can do""",link,http://www.latimes.com/politics/la-pol-ca-sexual-harassment-lobbyists-20171020-story.html,2017-10-20 10:40:00,163,33,33,70,5,36,4,9,39,0,-0.20967741935483872,politics,
5863113009_10155949142123010,b'So this is what a Dodgers World Series team looks like.',"b'Finally, the Dodgers have the look of a World Series team'",link,http://www.latimes.com/sports/dodgers/la-sp-dodgers-cubs-plaschke-20171019-story.html,2017-10-20 10:00:01,2933,39,118,2480,441,6,3,1,2,0,0.4867549668874172,sports,dodgers
5863113009_10155949124043010,"b'He\'s called for ""a season of war"" on Republicans disloyal to Trump.'","b""Steve Bannon's speech to the California GOP tonight has some Republicans nervous""",link,http://www.latimes.com/politics/la-pol-ca-steve-bannon-republican-convention-20171020-story.html,2017-10-20 09:22:34,513,217,86,149,10,34,176,5,139,0,0.057692307692307696,politics,
5863113009_10155948057803010,b'Crews are trying to finish before the Northern California rainy season.',b'Racing to repair the Oroville Dam \xe2\x80\x94 before the rains come',link,http://www.latimes.com/local/california/la-me-oroville-spillway-repairs-20171019-story.html,2017-10-20 07:15:00,150,27,36,117,7,21,1,2,2,0,0.06060606060606061,local,california
5863113009_10155948055223010,b'29 years.',b'Dodgers crush Cubs in Game 5 to advance to the World Series for first time since 1988',link,http://www.latimes.com/sports/dodgers/la-sp-dodgers-cubs-20171019-story.html,2017-10-20 06:15:00,1974,30,105,1638,311,6,0,13,6,0,0.43452380952380953,sports,dodgers
5863113009_10155946805168010,"b""He asked a police officer for a cigarette. When he didn't get it, the actor reportedly started spewing profanity.""","b'Shia LaBeouf gets anger management, probation after racist rant against Georgia police'",link,http://www.latimes.com/entertainment/la-et-entertainment-news-updates-shia-labeouf-plea-deal-racist-1508428592-htmlstory.html,2017-10-20 05:05:00,201,111,16,103,5,13,53,4,23,0,0.15816326530612246,entertainment,
5863113009_10155948063418010,b'Research shows that it succeeded in expanding health insurance coverage for Americans with cancer.',"b'With Obamacare, fewer Americans were uninsured when they were told they had cancer'",link,http://www.latimes.com/science/sciencenow/la-sci-sn-obamacare-cancer-insurance-20171019-story.html,2017-10-20 04:15:01,466,35,94,380,63,12,0,9,2,0,0.3023255813953488,science,sciencenow
5863113009_10155947914608010,"b""He's the latest Hollywood figure to lose his job over sexual harassment accusations.""","b""'Loud House' showrunner Chris Savino fired by Nickelodeon after sexual harassment allegations""",link,http://www.latimes.com/business/hollywood/la-fi-ct-chris-savino-fired-20171019-story.html,2017-10-20 03:15:01,147,25,19,110,9,23,3,0,2,0,0.13513513513513514,business,hollywood
5863113009_10155947880818010,"b'They need to win twice. Not a big deal, he told them.'","b'No reason to panic, Carlos Beltran tells his Houston Astros teammates'",link,http://www.latimes.com/sports/mlb/la-sp-astros-yankees-20171019-story.html,2017-10-20 00:03:01,64,13,2,53,4,2,5,0,0,0,0.4090909090909091,sports,mlb
5863113009_10155947837758010,b'The L.A. food world is in mourning.',"b""Thai chef Suthiporn 'Tui' Sungkamee dies at 66; his gift for spices turned Jitlada into a favorite""",link,http://www.latimes.com/food/dailydish/la-dd-tui-jitlada-obit-20101020-story.html,2017-10-19 23:35:01,203,13,23,81,6,6,0,108,2,0,-0.4262295081967213,food,dailydish
5863113009_10155947603798010,b'At the center of the test is the case of a pregnant 17-year-old in immigration detention.',"b""Young, pregnant migrant's case becomes a test of Trump policies on abortion and immigration""",link,http://www.latimes.com/politics/la-na-abortion-texas-20171019-story.html,2017-10-19 22:35:02,87,41,9,37,1,3,1,10,35,0,-0.43,politics,
5863113009_10155947517563010,"b'""I wish I had taken responsibility for what I heard,"" he told The New York Times.'","b""Quentin Tarantino admits he 'knew enough to do more' about Harvey Weinstein""",link,http://www.latimes.com/entertainment/la-et-entertainment-news-updates-quentin-tarantino-admits-he-knew-1508457532-htmlstory.html,2017-10-19 22:08:00,418,136,51,218,5,19,6,70,100,0,-0.3975,entertainment,
5863113009_10155947465083010,"b""Protestors are expected at Bannon's Friday night speech in Anaheim.""",b'California Republicans increase security at state convention ahead of Steve Bannon speech',link,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-california-republicans-increase-1508443722-htmlstory.html,2017-10-19 21:33:00,347,158,66,185,11,12,46,5,88,0,-0.1111111111111111,politics,essential
5863113009_10155947613013010,"b'Yeah, he sorta brought up Trump.'",b'Former President Obama steps back onto the campaign stage to spur voters',link,http://www.latimes.com/politics/la-na-pol-obama-campaign-20171019-story.html,2017-10-19 21:05:00,594,78,29,442,121,2,12,0,17,0,0.3815789473684211,politics,
5863113009_10155947340128010,b'We break it down for you.',"b""They're the size of small sheds, but seem huge inside. Here's the trick to Kusama's Infinity Mirror Rooms""",link,http://www.latimes.com/entertainment/arts/la-et-cm-g-yayoi-kusama-infinity-mirrors-explainer-20171019-htmlstory.html,2017-10-19 20:44:00,56,2,10,51,4,1,0,0,0,0,0.4,entertainment,arts
5863113009_10155947301598010,"b'They did not know he was a ""serial sexual predator,"" the statement said.'","b""Weinstein Co. employees: 'We did not know'""",link,http://www.latimes.com/business/hollywood/la-fi-ct-harvey-weinstein-staff-20171019-story.html,2017-10-19 20:01:00,123,106,10,36,2,5,57,3,20,0,0.20689655172413793,business,hollywood
5863113009_10155947273023010,"b""It's a snub for state Senate leader Kevin de Le\xc3\xb3n, who's a native Angeleno.""",b'L.A. County Board of Supervisors unanimously backs Sen. Feinstein for reelection',link,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-la-board-of-supervisors-unanimously-1508447641-htmlstory.html,2017-10-19 19:44:01,306,104,26,164,26,12,26,9,69,0,-0.09154929577464789,politics,essential
5863113009_10155947255903010,"b'He never mentioned Trump by name, but his target was unmistakable.'","b'In stunning attack, George W. Bush accuses Trump of promoting falsehoods and prejudice'",link,http://www.latimes.com/nation/la-na-pol-trump-bush-speech-20171019-story.html,2017-10-19 19:11:00,6874,309,798,5898,700,187,58,3,28,0,0.3724385245901639,nation,
5863113009_10155947384613010,b'Will the Dodgers head to the World Series after tonight?',b'Dodgers-Cubs Game 5 live updates: Clayton Kershaw will try to put Dodgers in World Series',link,http://www.latimes.com/sports/la-dodgers-cubs-game-5-live-updates-clayton-kershaw-will-try-put-dodgers-world-series-20171019-htmlstory.html,2017-10-19 18:45:00,567,35,17,501,66,0,0,0,0,0,0.5,sports,
5863113009_10155946027533010,"b""Hey, you can't win them all.""",b'Only Curtis Granderson can strike out five times in four at-bats',link,http://www.latimes.com/sports/dodgers/la-sp-dodgers-dugout-nlcs-20171019-story.html,2017-10-19 18:00:00,893,131,58,494,6,16,315,9,53,0,0.32456140350877194,sports,dodgers
5863113009_10155945338428010,"b""When the fires come, it shouldn't matter whether your bumper stickers extol the 2nd Amendment or the American Civil Liberties Union.\n\nvia Los Angeles Times Opinion""","b""Judging from his response to the wildfires, Trump doesn't care about California""",link,http://www.latimes.com/opinion/op-ed/la-oe-nazaryan-fires-trump-20171019-story.html,2017-10-19 17:20:00,1222,278,248,619,10,22,13,194,364,0,-0.44361525704809285,opinion,op-ed
5863113009_10155946994023010,"b""While Asian Americans can get through Silicon Valley's doors, they are unable to move up the ladders.\n\nvia Los Angeles Times Opinion""","b'Despite what you might have heard, Asian American CEOs are the exception, not the norm'",link,http://www.latimes.com/opinion/op-ed/la-oe-ramakrishnan-lee-asian-american-executives-20171019-story.html,2017-10-19 17:00:01,71,17,10,52,2,3,1,12,1,0,-0.2631578947368421,opinion,op-ed
5863113009_10155946546318010,"b""Trump is not going to be happy with Bush's speech.""","b""George W. Bush's scathing rebuke of the Trump presidency""",link,http://www.latimes.com/politics/washington/la-na-pol-essential-washington-updates-george-w-bush-s-scathing-rebuke-of-the-1508437010-htmlstory.html,2017-10-19 16:40:02,2476,196,174,2133,218,22,92,2,9,0,0.4358600583090379,politics,washington
5863113009_10155946952868010,b'She is the sixth woman to accuse Weinstein of rape or forcible sex acts.',"b'Harvey Weinstein raped me, actress tells LAPD. Investigation launched'",link,http://www.latimes.com/local/lanow/la-fi-ct-weinstein-lapd-victim-20171019-story.html,2017-10-19 15:54:40,238,61,23,163,9,23,1,8,34,0,-0.21333333333333335,local,lanow
5863113009_10155946302288010,"b'When she decided to run for a leadership position in Congress, Pelosi said a man questioned her move.'","b""Nancy Pelosi: 'It's your problem if you don't recognize that women are ready to do any job'""",link,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-nancy-pelosi-it-s-your-problem-if-you-1508384623-htmlstory.html,2017-10-19 15:20:00,68,14,5,54,8,3,3,0,0,0,0.39285714285714285,politics,essential
5863113009_10155946741908010,"b""Florida's governor declared a state of emergency in anticipation of the speech.""",b'University of Florida and authorities brace for speech by white nationalist Richard Spencer',link,http://www.latimes.com/nation/la-na-florida-spencer-speech-20171019-story.html,2017-10-19 14:40:01,182,110,41,97,9,19,14,7,36,0,-0.11764705882352941,nation,
5863113009_10155946345793010,b'Cal Fire wants night-flying capabilities on new helicopters that will eventually replace their Vietnam War-era military choppers.',b'Firefighters lacked water-dropping aircraft in first hours of wildfires in wine country',link,http://www.latimes.com/local/california/la-me-air-support-wildfires-helicopters-20171019-htmlstory.html,2017-10-19 14:00:00,172,15,19,115,4,15,1,37,0,0,-0.2807017543859649,local,california
5863113009_10155946207598010,"b""She's vilified in politics, but Nancy Pelosi says she hasn't experienced anything to be able to say 'Me too.'""","b""Nancy Pelosi says she hasn't experienced sexual harassment in Washington""",link,http://www.latimes.com/politics/la-pol-ca-pelosi-latimes-summit-20171019-story.html,2017-10-19 13:11:00,298,284,48,150,3,21,112,4,8,0,0.34797297297297297,politics,
5863113009_10155945868353010,b'Hollywood is losing one of its rare women on late-night television.',b'Chelsea Handler is ending her Netflix series to shift to social activism',link,http://www.latimes.com/entertainment/la-et-entertainment-news-updates-chelsea-handler-announces-conclusion-of-1508424471-htmlstory.html,2017-10-19 12:20:00,552,129,13,414,61,7,44,23,3,0,0.286231884057971,entertainment,
5863113009_10155945766343010,"b'He made the Chicano experience central to the media conversation, rather than the sidebar.'","b""Why Gustavo Arellano's OC Weekly departure highlights the endangered status of Latinos in media""",link,http://www.latimes.com/entertainment/arts/miranda/la-et-cam-gustavo-arellano-latinos-media-20171019-story.html,2017-10-19 11:40:01,423,14,90,328,21,12,2,55,5,0,-0.19473684210526315,entertainment,arts
5863113009_10155945762783010,b'They turn to the team motto to get them through: Faith. Family. Football',b'How a Texas town is healing after a cop killed a black teenager',link,http://www.latimes.com/projects/la-na-jordan-edwards/,2017-10-19 11:01:00,79,15,7,35,4,2,2,29,7,0,-0.3409090909090909,projects,la-na-jordan-edwards
5863113009_10155945040703010,b'Should you stay inside or run out?',"b'When a big earthquake hits, your first instinct can mean life or death'",link,http://www.latimes.com/local/lanow/la-me-ln-earthquake-shakeout-drill-20171019-htmlstory.html,2017-10-19 10:14:00,128,9,67,121,1,4,1,1,0,0,0.07142857142857142,local,lanow
5863113009_10155945001883010,b'Trump was silent on the deaths of American soldiers for nearly two weeks.',"b""How did Trump's response to four soldiers' deaths go so wrong?""",link,http://www.latimes.com/politics/la-na-pol-trump-soldiers-niger-20171018-story.html,2017-10-19 09:34:38,391,243,50,149,3,5,3,96,135,0,-0.46487603305785125,politics,
5863113009_10155943347548010,"b""But his own flip-flops on key issues aren't helping him out.""","b'Trump punts his top priorities to Congress, setting the stage for a year-end showdown'",link,http://www.latimes.com/politics/la-na-pol-trump-congress-20171018-story.html,2017-10-19 06:11:00,82,56,16,40,0,2,19,2,19,0,-0.023809523809523808,politics,
5863113009_10155943145858010,"b""Well, maybe. But it won't happen overnight.""","b'Airfares have been dropping, but are they about to jump because of higher fuel costs?'",link,http://www.latimes.com/business/la-fi-airfares-20171018-story.html,2017-10-19 04:11:00,25,5,2,19,1,3,0,1,1,0,-0.08333333333333333,business,
5863113009_10155943294423010,"b""It's not just here in the U.S.""",b'A global primal scream: #MeToo (#YoTambien #QuellaVoltaChe #\xd7\x92\xd7\x9d\xd7\x90\xd7\xa0\xd7\x97\xd7\xa0\xd7\x95 \xd8\xa3\xd9\x86\xd8\xa7_\xd9\x83\xd9\x85\xd8\xa7\xd9\x86#)',link,http://www.latimes.com/world/middleeast/la-fg-global-me-too-20171018-story.html,2017-10-19 03:11:00,263,13,38,200,14,5,0,43,1,0,-0.23809523809523808,world,middleeast
5863113009_10155943436448010,"b'They said co-workers said things like, ""Go back to Africa. We don\'t want you here.""'","b'Tesla employees racially harassed black contract workers, lawsuit alleges'",link,http://www.latimes.com/business/autos/la-fi-hy-tesla-lawsuit-20171018-story.html,2017-10-19 02:11:00,583,96,99,148,1,104,11,42,277,0,-0.3528735632183908,business,autos
5863113009_10155943825013010,"b""It's their first win in the series.""",b'Cubs avoid elimination with 3-2 victory over Dodgers in Game 4 of NLCS',link,http://www.latimes.com/sports/dodgers/la-sp-dodgers-cubs-20171018-story.html,2017-10-19 01:43:00,140,38,12,94,4,9,5,6,22,0,-0.20652173913043478,sports,dodgers
5863113009_10155943100763010,b'The alternative news weekly was put for sale in January by its parent company.',"b'LA Weekly is being sold to Semanal Media, a new company'",link,http://www.latimes.com/business/la-fi-la-weekly-semanal-20171018-story.html,2017-10-19 01:11:00,29,1,15,15,0,7,0,6,1,0,-0.25,business,
5863113009_10155943728678010,"b'Dr. David Dao was dragged from the plane, resulting in a concussion, a broken nose and the loss of two teeth.'",b'Chicago fires 2 security officers involved in dragging man off United Airlines flight',link,http://www.latimes.com/business/la-fi-passenger-dragging-fired-20171018-story.html,2017-10-19 00:44:00,223,15,24,200,6,11,3,3,0,0,0.13043478260869565,business,
5863113009_10155943657293010,"b'She was one of the ""lucky"" ones, but can\'t say the same for the rest of Hollywood, she said.'",b'Molly Ringwald essay prompts Jeffrey Katzenberg to apologize for lewd comment he denies making',link,http://www.latimes.com/entertainment/gossip/la-et-mg-molly-ringwald-weinstein-katzenberg-20171018-story.html,2017-10-19 00:11:00,194,18,14,168,6,4,1,14,1,0,-0.15384615384615385,entertainment,gossip
5863113009_10155943743703010,"b'Together, they built a studio. But tensions rose.'",b'It was Bob and Harvey Weinstein against the world. Then they turned on each other',link,http://www.latimes.com/business/hollywood/la-fi-ct-bob-weinstein-20171018-story.html,2017-10-18 22:59:00,44,27,4,33,0,1,5,1,4,0,0.0,business,hollywood
5863113009_10155943362623010,"b""These teams will meet again Friday in Houston, with the Astros' season on the line.""",b'Yankees are one win from World Series after beating Astros 5-0 in Game 5 of ALCS',link,http://www.latimes.com/sports/mlb/la-sp-astros-yankees-20171018-story.html,2017-10-18 20:40:01,76,7,12,52,12,10,0,1,1,0,0.20833333333333334,sports,mlb
5863113009_10155943085268010,b'The controversy deepens about how Trump and other officials handled the deaths of four soldiers.',"b'A deadly ambush in Niger, and quiet in Washington \xe2\x80\x94 until now'",link,http://www.latimes.com/politics/la-na-pol-trump-fallen-soldier-timeline-20171018-htmlstory.html,2017-10-18 20:11:01,466,140,59,164,2,14,1,173,112,0,-0.46688741721854304,politics,
5863113009_10155943073393010,b'The 17-year-old is being held in a shelter for unaccompanied immigrant minors. Trump administration officials refused to let her  travel to an abortion clinic.',b'Judge rules detained teenage immigrant must be allowed to have an abortion',link,http://www.latimes.com/politics/washington/la-na-pol-essential-washington-updates-judge-upholds-abortion-for-teenage-1508362077-htmlstory.html,2017-10-18 19:45:00,891,79,76,664,107,57,8,9,46,0,0.13215859030837004,politics,washington
5863113009_10155942790078010,"b""There's a free hot line to help fire victims.""",b'Free legal help hot line established for fire victims',link,http://www.latimes.com/local/lanow/la-me-ln-fire-legal-20171018-story.html,2017-10-18 18:24:01,54,5,34,42,11,1,0,0,0,0,0.4583333333333333,local,lanow
5863113009_10155942243998010,"b""The kids can't vote, but they wanna play ball.""","b'The Dodgers are winning, but the Little League next door is dying thanks to City Hall inaction'",link,http://www.latimes.com/local/california/la-me-lopez-little-league-20171018-story.html,2017-10-18 17:44:00,91,6,28,45,3,2,0,30,11,0,-0.41304347826086957,local,california
5863113009_10155943094223010,"b""For more than a year while he was dean of USC's medical school, he consumed drugs on the campus, according to a filing outlining the results of an investigation conducted for the Medical Board of California.""","b'USC medical school dean saw patients after taking meth, investigators allege'",link,http://www.latimes.com/local/lanow/la-me-usc-medical-school-dean-20171018-story.html,2017-10-18 17:42:38,283,39,49,93,2,102,16,7,63,0,-0.1368421052631579,local,lanow
5863113009_10155942329693010,"b""Jimmy Kimmel got all of Letterman's old ties. Conan got a surprise horse.""","b""David Letterman stops by 'Jimmy Kimmel Live' to defend giving Conan O'Brien a horse""",link,http://www.latimes.com/entertainment/la-et-entertainment-news-updates-david-letterman-stops-by-jimmy-kimmel-1508338741-htmlstory.html,2017-10-18 17:04:00,224,26,11,177,14,2,30,0,1,0,0.4574468085106383,entertainment,
5863113009_10155942886908010,b'This president is willing to turn even the deaths of servicemen into a political game. Is nothing sacred?\n\nvia Los Angeles Times Opinion',"b""Our president can't even get a condolence call right""",link,http://www.latimes.com/opinion/editorials/la-ed-trump-fallen-soldier-family-20171018-story.html,2017-10-18 17:00:00,1237,403,201,463,4,19,54,173,524,0,-0.4127906976744186,opinion,editorials
5863113009_10155942260598010,"b'Trump angrily added a challenge, ""I\'d like her to make that statement again.""'","b""Trump continues spat with congresswoman over his call to soldier's widow: 'I did not say what she said'""",link,http://www.latimes.com/politics/washington/la-na-pol-essential-washington-updates-trump-extends-his-spat-with-rep-wilson-1508343665-htmlstory.html,2017-10-18 16:24:01,730,421,42,155,6,32,135,26,376,0,-0.22695652173913045,politics,washington
5863113009_10155942603398010,"b""We'll be streaming the event on live on Facebook.""",b'Join us in person or online for our event with Nancy Pelosi and state political leaders Wednesday',link,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-tune-in-to-our-event-with-nancy-pelosi-1508272300-htmlstory.html,2017-10-18 15:42:00,66,47,5,35,8,2,17,0,4,0,0.3387096774193548,politics,essential
5863113009_10155942072458010,b'The fatality count is up to 42.',b'Death toll rises to 42 as containment increases in Northern California fires',link,http://www.latimes.com/local/lanow/la-me-ln-fires-20171018-story.html,2017-10-18 15:02:00,191,9,20,44,2,6,0,139,0,0,-0.46598639455782315,local,lanow
5863113009_10155942124083010,"b""President Trump still doesn't get it: He owns Obamacare now.\n\nvia Los Angeles Times Opinion""","b""Who's to blame if the ACA blows up? Trump, of course""",link,http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-owns-obamacare-20171018-story.html,2017-10-18 14:22:00,434,132,55,316,8,2,61,6,41,0,0.09322033898305085,opinion,op-ed
5863113009_10155942010433010,"b""Trump talks about his tax overhaul plan as if it's a sure-fire bet for the economy.\n\nFar from it.""","b""Why tax cuts won't generate as much economic growth as Trump hopes""",link,http://www.latimes.com/business/la-fi-tax-cuts-economic-growth-20171018-story.html,2017-10-18 13:42:00,266,214,78,153,1,6,27,8,71,0,-0.22566371681415928,business,
5863113009_10155942209148010,"b'The mystery is over: Las Vegas security guard Jesus Campos has been found.\n\nOn the set of ""Ellen.""'","b""Wounded casino security guard vanishes from Las Vegas \xe2\x80\x94 and surfaces on the set of 'Ellen'""",link,http://www.latimes.com/nation/la-na-jesus-campos-20171017-story.html,2017-10-18 13:02:01,68,5,19,49,6,6,7,0,0,0,0.34210526315789475,nation,
5863113009_10155941988013010,"b""Mum's the word.""",b'Sessions again refuses to answer questions about his talks with Trump before Comey firing',link,http://www.latimes.com/politics/la-na-pol-sessions-judiciary-20171018-story.html,2017-10-18 12:02:00,425,166,57,103,0,26,14,5,277,0,-0.4161490683229814,politics,
5863113009_10155941885258010,b'These stars are speaking up about sexual assault. Read their stories:',b'The Women in Hollywood gala turned into a night of sharing about sexual assault',link,http://www.latimes.com/entertainment/la-et-entertainment-news-updates-actresses-share-stories-of-sexual-1508337651-htmlstory.html,2017-10-18 11:22:00,166,46,16,135,8,1,2,19,1,0,-0.16129032258064516,entertainment,
5863113009_10155941843893010,"b'""People should know that this is not just happening in Hollywood,"" wrote the two-time Olympic medalist.'",b'McKayla Maroney says ex-USA Gymnastics doctor started molesting her at age 13',link,http://www.latimes.com/sports/sportsnow/la-sp-mckayla-maroney-sexul-abuse-20171018-story.html,2017-10-18 10:10:40,2093,58,218,704,13,90,2,822,462,0,-0.45680345572354214,sports,sportsnow
5863113009_10155941792843010,"b""There's heavy traffic on the 57 Freeway right now as firefighters battle another fire.""",b'Firefighters battle blaze in Diamond Bar as part of northbound 57 Freeway was shut down overnight',link,http://www.latimes.com/local/california/la-me-ln-lambert-fire-diamond-bar-20171018-story.html?123,2017-10-18 09:45:10,217,6,70,82,0,46,0,86,3,0,-0.3296296296296296,local,california
5863113009_10155941569268010,b'How do you get people their medicines in times of emergency?',"b""Wildfires stressed the wine country's healthcare system, creating a crisis and a warning for future""",link,http://www.latimes.com/local/lanow/la-me-fires-medical-20171018-story.html,2017-10-18 09:06:00,36,3,14,21,0,2,0,12,1,0,-0.43333333333333335,local,lanow
5863113009_10155941546088010,b'Is this an important step forward in officer safety or is it too Orwellian?',"b""LAPD is now the nation's largest police department to test drones after OK from oversight panel""",link,http://www.latimes.com/local/lanow/la-me-ln-lapd-drones-20171017-story.html,2017-10-18 08:33:01,76,36,20,52,0,5,3,2,14,0,-0.2708333333333333,local,lanow
5863113009_10155941528618010,b'Listen to a previously unreleased version of one of the finest songs to come out of that period.',"b""Hear an alternate version of Bob Dylan's 'Every Grain of Sand' from 'Bootleg Series, Vol. 13'""",link,http://www.latimes.com/entertainment/music/la-et-ms-bob-dylan-premiere-bootleg-every-grain-sand-20171018-story.html,2017-10-18 08:05:01,67,3,17,58,6,3,0,0,0,0,0.3333333333333333,entertainment,music
5863113009_10155941483678010,"b'The Dodgers are so close to the World Series, you can hear it coming.'","b""Column: It hasn't felt this real for Dodgers in 29 seasons""",link,http://www.latimes.com/sports/la-sp-dodgers-plaschke-20171017-story.html,2017-10-18 07:37:14,1739,45,122,1497,219,16,1,4,2,0,0.44214876033057854,sports,
